"","id","treated","true_effect","base.hte","cluster.hte","ols.fe.hte","lasso.fe.hte","mean.hte","demeaned.hte","part.demeaned.hte"
"3392",166,0,0.587415953490647,0.869993743870335,0.900461668316115,0.853357756906547,0.844085095012608,0.653056837117636,0.249822676013723,0.803908100278172
"3393",166,0,0.744349542626484,0.693295916248014,0.702117096181667,0.604781496739038,0.565125707849631,0.461668732846651,0.454472805433859,0.412358593281185
"3394",166,0,0.757775816954238,0.664738115515504,0.659004289632923,0.81838773415718,0.782397089464821,0.599326687077035,0.629754398024638,0.79925067462293
"3395",166,0,0.781834554639959,0.692950916922256,0.700023732514725,0.715263544865188,0.742330346101517,0.555220950836537,0.533514784289104,0.691535411467335
"3396",166,1,0.791322424139897,0.848145409161154,0.888081027553548,0.670163876355462,0.635299439269991,0.509691478879371,0.467157882918016,0.49022806559393
"3397",166,0,0.359643464675132,0.466982916218951,0.431923656699592,0.514992444633251,0.49837708985249,0.423584348208263,0.453009066611369,0.371762311741261
"3398",167,1,0.736731212915068,0.491716434084108,0.445780276160542,0.598483661035509,0.621172507762292,0.435036900254011,0.585178769879506,0.53296172186852
"3399",167,0,0.408818237787547,0.734180834513396,0.769433306461797,0.728708685128005,0.761513485339043,0.566892656686655,0.449438634945247,0.601180962064666
"3400",167,0,0.621773605351397,0.721734369441601,0.712105386281172,0.65281949711783,0.697779629519638,0.583608005631701,0.419430389158635,0.593015838217733
"3401",167,0,0.489371503998984,0.663020710255,0.661141666931612,0.531613013047676,0.577733621352937,0.48662155404514,0.407539919487011,0.474743146894182
"3402",167,0,0.6167319517634,0.70690480366642,0.661474383159293,0.581239958514587,0.618526221165321,0.511680843580466,0.471742780503428,0.421667358129704
